戸崎圭,11.760962392605176
Ｍデム,14.230025889169175
ルメー,12.841962021186042
岩田康,13.409690248808158
石川,8.027364827028894
横山武,13.047373256466145
大野,10.87273003119838
松岡,8.590110732211189
杉原,9.949720915242743
武豊,13.677957397359378
藤岡佑,12.418844806832698
田辺,13.190697174556323
木幡育,12.21701682071128
田中勝,12.047719044560436
津村,4.825948925674583
丸山,9.187691241432251
江田照,6.895245350743289
野中,11.897940856923721
横山和,16.074920511324205
坂井,8.961039753326956
北村宏,13.886292266163865
真島大,6.908494753682856
岩田望,13.934955016305787
川田,15.102896971430411
秋山真,8.59734231179505
横山琉,13.082614281852674
国分恭,8.174834988664916
三浦,9.846900308527804
永野,10.189914654623244
内田博,9.539513085149201
木幡初,11.556879398913935
石橋脩,13.953473133831883
吉田豊,8.796116954927776
武士沢,7.015927512834315
丸田,4.853711517905322
菅原明,14.87493014226702
和田竜,11.892004373931956
柴田大,6.341111073172461
嶋田,10.455218136183735
松山,6.688755205227341
池添,10.964815207817276
団野,12.545159355502957
宮崎,14.266533025041838
岡田,7.349041685461998
菱田,6.663538357639937
福永,9.449136642158408
吉田隼,15.409412978950058
松若,8.646461324276485
御神本,4.885228565252249
松田,9.448666178719836
山田,5.214171254303916
斎藤,12.181996813269256
長岡,5.815618327376887
藤懸,10.75796177374166
丹内,13.564410687686914
川又,7.2990634195891015
藤田菜,10.399361440089777
秋山稔,5.839795359198291
松岡正,2.0037582827280906
鮫島良,3.194612622027517
酒井,9.7910611100598
原,4.6525270847512585
勝浦,8.455819286377125
高倉,12.484711140829878
菊沢,6.666420749104621
富田,9.837366528391875
鮫島駿,5.709752454803695
小林脩,10.638449724354146
田中健,9.250239332440124
横山典,14.199785836107246
仲野光,4.0
森一,12.627748250961304
西村淳,13.780946221145602
Ｃデム,11.780164665734283
幸,15.180699518605572
川島,7.601720431472666
浜中,9.661315361189915
泉谷,13.7984695983807
藤岡康,13.539873809471072
古川吉,7.325215968409945
柴山,5.75258676592316
国分優,10.033296119390718
荻野極,6.81286907079396
亀田,7.146972421614603
小崎,11.823943453764354
竹之下,8.433503949869152
川須,7.150691362721728
荻野琢,12.489163384796056
城戸,8.65139452246724
小牧,9.47940795001341
太宰,10.713428698052535
和田翼,7.229761300763088
加藤,3.215235166993807
森裕,8.332364180432126
藤井勘,11.221601040810734
中井,10.061947088346578
服部,6.433675512977061
黛,7.189140958279581
角田,7.111299914686695
小沢,11.479922688886715
松本,11.811067998828076
小林凌,6.844643551285427
富田暁,7.2163466016602795
水口,10.625027656555176
柴山雄,7.012312570156173
大野拓,1.130872654981014
鮫島克,7.753283145560252
団野大,3.696810441109947
山田敬,2.7575990312392205
丹内祐,1.1163730040133404
加藤祥,1.5551038196047986
菱田裕,2.74723835859361
菊沢一,9.232493709252294
泉谷楓,9.029874891346301
勝浦正,1.0686849857577692
永島ま,4.988452978663887
小沢大,4.212260696610935
川又賢,3.3154757270165867
服部寿,3.0255717517868566
亀田温,3.378262765723126
黛弘人,0.8492874776539726
大庭和,0.8359211307392052
西谷凜,11.339565843922541
松田大,1.1167695335981689
丸山元,2.490631935673423
坂井瑠,2.8219938675857477
池添謙,1.0433978275503526
原田和,8.20456899234771
中井裕,1.0275612309133582
小崎綾,1.4567145824818186
水口優,0.9671381046571456
的場勇,0.90417826142813
川田将,1.251106337932939
杉原誠,1.0768553846021585
斎藤新,6.300172606363455
井上敏,1.1076811347079054
嘉藤貴,0.9652038305432974
大江原,11.781509856978213
伴啓太,1.0855628324968387
五十嵐,10.965685147616522
草野太,1.1956068076879331
小野寺,15.170279401172243
石神深,1.0250467428743888
植野貴,9.728613460133753
平沢健,1.2887680081180048
金子光,1.358983116013411
蓑島靖,9.06311126676642
高野和,1.1938387359113358
小坂忠,1.146313009923384
田村太,1.1970778911535191
丸田恭,8.062415348030136
三浦皇,9.271572126810844
永野猛,7.822624804405022
嶋田純,0.9758604808820571
木幡巧,2.6904500473483326
宮崎北,0.9624882925916245
津村明,10.254683154020713
原優介,7.819171246638564
岩部純,1.1817474962859706
森一馬,0.9935163627074887
難波剛,1.189601318368605
高田潤,1.0405440066481928
熊沢重,0.9749206575442849
石川裕,3.22718906517993
武藤雅,3.088754818979923
野中悠,8.133746669864202
田辺裕,1.1816325342189389
柴田善,1.131188696576034
幸英明,1.2158445442588077
菅原隆,10.400813244338666
江田勇,5.593991545422539
酒井学,5.0011895393482275
長岡禎,0.9254785974304346
北沢伸,1.5502862018741987
黒岩悠,1.159123369694173
白浜雄,1.4410014027339204
中村将,1.233650145119427
岡田祥,0.8758683395688741
角田大,7.371165389748983
松本大,12.201601677744863
上野翔,0.9529812402212255
鈴木慶,1.13547052948741
伊藤工,1.0123569351334303
藤懸貴,1.074532258123929
森裕太,2.621775756820429
城戸義,1.0648961956912537
小牧太,5.541362176389243
西谷誠,12.902043962026386
川須栄,1.1785581508170495
西村太,3.5175166367805364
古川奈,7.751473465238775
三津谷,1.1415501761104068
柴田未,5.817135436240361
高倉稜,0.9910725960703471
浜中俊,1.4400701848183388
福永祐,1.3001285168489904
松山弘,5.163200274112819
松若風,1.7379086513272455
太宰啓,1.0331800578864412
川島信,1.098779258325944
蛯名正,1.1551611742239005
森泰斗,1.1795246235451982
北村友,1.307632444633714
ムーア,1.3254107432436455
笹川翼,1.771845262748727
魚住謙,13.123328
飛田愛,11.336704000000001
若杉朝,5.769984000000001
七夕裕,9.090048000000001
木間塚,8.290048
篠谷葵,9.156608
佐久間,0.9506059129950912
鴨宮祥,4.9654073748357135
下原理,1.7852888294086469
