1.0,52.02663540840149,5.155792087316513,7.9855576157569885,9.551811218261719,11.938449740409851,13.341763615608215,5.0,0.0,0.0
2.0,54.759860038757324,3.7994224578142166,5.066702887415886,8.1033356487751,12.150147557258606,16.12052470445633,0.0,5.0,5.0
3.0,68.80413293838501,2.4035619571805,4.14683073759079,7.872157543897629,8.12128409743309,8.652035892009735,0.0,0.0,0.0
4.0,14.23022598028183,23.338203132152557,22.763487696647644,17.43606925010681,12.337210774421692,9.894804656505585,1.0,1.0,1.0
5.0,26.99400782585144,13.965262472629547,15.284812450408936,16.649092733860016,14.01895135641098,13.087865710258484,2.0,2.0,2.0
6.0,98.10994267463684,0.10750720975920558,0.15592564595863223,0.3404927207157016,0.5244559608399868,0.7616756483912468,0.0,0.0,0.0
7.0,56.62883520126343,3.8755547255277634,6.823913753032684,9.9232979118824,11.340313404798508,11.408086866140366,0.0,0.0,0.0
8.0,34.367331862449646,10.270316898822784,13.189864158630371,14.996474981307983,14.48240578174591,12.693601846694946,4.0,3.0,4.0
9.0,30.71671426296234,14.1824871301651,14.128077030181885,14.275221526622772,13.574612140655518,13.122887909412384,3.0,4.0,3.0
10.0,73.6122727394104,2.2245043888688087,2.727886289358139,4.979276284575462,6.526491791009903,9.929562360048294,0.0,0.0,0.0
0.0,99.81093406677246,0.002666094405867625,0.00730632891645655,0.05130868521519005,0.04988397704437375,0.07791076204739511,0.0,0.0,0.0
0.0,99.89572763442993,0.0011521179658302572,0.00320189974445384,0.01719199208309874,0.029364763759076595,0.05334693705663085,0.0,0.0,0.0
0.0,99.71502423286438,0.007287010521395132,0.009977979061659425,0.04780850431416184,0.08024240378290415,0.13967764098197222,0.0,0.0,0.0
0.0,99.97743964195251,8.666569328852347e-05,0.000921827358979499,0.005781522122561,0.005652642357745208,0.01013440269161947,0.0,0.0,0.0
0.0,99.98719692230225,2.2020792300736503e-05,0.00022294384507404175,0.00126909144455567,0.0031535208108834922,0.008131723006954417,0.0,0.0,0.0
0.0,99.99362230300903,1.2224796819282346e-05,0.00031771933208801784,0.001960207737283781,0.0017571237549418584,0.0023319034880842082,0.0,0.0,0.0
0.0,99.99709129333496,2.011023703119008e-06,5.708920411962026e-05,0.000381631843993091,0.000739871848054463,0.0017255244529224,0.0,0.0,0.0
0.0,99.92578625679016,0.0010793115507112816,0.002132539520971477,0.012482851161621511,0.021797631052322686,0.03671619633678347,0.0,0.0,0.0
