1.0,43.768930435180664,10.113230347633362,11.242994666099548,11.597485095262527,11.692213267087936,11.5851491689682,4.0,3.0,4.0
2.0,28.234180808067322,15.501129627227783,13.727113604545593,14.570514857769012,14.270399510860443,13.696658611297607,1.0,1.0,1.0
3.0,70.45658230781555,3.0704544857144356,4.300666972994804,7.307077944278717,7.424178719520569,7.441037893295288,0.0,0.0,0.0
4.0,55.22780418395996,6.0203105211257935,7.840138673782349,10.36950796842575,9.236223250627518,11.306021362543106,0.0,0.0,0.0
5.0,54.94707226753235,7.229530066251755,7.926657050848007,9.536565840244293,9.578566998243332,10.781608521938324,0.0,0.0,0.0
6.0,34.006452560424805,14.647838473320007,15.127129852771759,13.05776834487915,12.400885671377182,10.759937018156052,2.0,2.0,2.0
7.0,88.28837871551514,0.6881979759782553,1.2079115957021713,2.245405875146389,3.2853208482265472,4.284786432981491,0.0,0.0,0.0
8.0,51.529133319854736,7.884427160024643,8.591121435165405,9.806012362241745,10.684336721897125,11.504960060119629,5.0,5.0,5.0
9.0,41.853949427604675,13.391539454460144,11.384566873311996,11.588271707296371,10.71728840470314,11.064373701810837,3.0,4.0,3.0
10.0,76.35664343833923,2.569200098514557,3.382299095392227,5.024438723921776,5.36363460123539,7.303787022829056,0.0,0.0,0.0
11.0,59.14440155029297,6.08573779463768,7.246941328048706,8.716406673192978,8.889966458082199,9.91654321551323,0.0,0.0,0.0
0.0,98.08789491653442,0.0963727361522615,0.14786969404667616,0.35835918970406055,0.5172256380319595,0.792281236499548,0.0,0.0,0.0
0.0,99.74064230918884,0.007510602881666273,0.0114855618448928,0.046200709766708314,0.07184921996667981,0.12230313150212169,0.0,0.0,0.0
0.0,99.95983242988586,0.0002809392071867478,0.0022195705241756514,0.01070274884114042,0.010075380851048976,0.01687978219706565,0.0,0.0,0.0
0.0,99.97815489768982,8.219249139074236e-05,0.0006206259968166705,0.002211830906162504,0.005658572626998648,0.013267606846056879,0.0,0.0,0.0
0.0,99.99594688415527,9.753323837458083e-06,0.0002747008920778171,0.001277578394365264,0.0010954721801681444,0.0014004782315168995,0.0,0.0,0.0
0.0,99.9967098236084,2.7823757520195613e-06,8.76010403771943e-05,0.000461518766314839,0.000824912240204867,0.0019209035599487834,0.0,0.0,0.0
0.0,99.92743134498596,0.00174971191881923,0.002898625643865671,0.017064592975657433,0.020958782988600433,0.02989992208313197,0.0,0.0,0.0
